valuation date,portfolio code,portfolio name,asset name,issuer,security,isin no,secname,quantity,market price,cost price,mktval,per,nav
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Bharat Dynamics Ltd,012148501,INE171Z01026,EQ - BHARAT DYNAMICS LTD,"500,840","1,529.9","1,875.942024399","766,235,116",0.88,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Bharat Electronics Ltd.,010626301,INE263A01024,EQ - BHARAT ELECTRONICS LTD.,"10,675,230",426.1,203.0695824502,"4,548,715,503",5.22,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Bharti Airtel Ltd.,012038901,INE397D01024,EQ - BHARTI AIRTEL LTD.,"2,205,269","2,054.5","1,541.2356696394","4,530,725,160.5",5.2,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Bse Ltd,012138201,INE118H01025,EQ - BSE LTD,"1,554,205","2,479","1,830.3326485888","3,852,874,195",4.42,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Cholamandalam Investment And Finance Company Limited,010202101,INE121A01024,EQ - CHOLAMANDALAM INVESTMENT & FIN,"1,827,066","1,696.8","1,647.8146102111","3,100,165,588.8",3.56,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Coforge Ltd,012049101,INE591G01025,EQ - COFORGE LTD,"1,295,763","1,778.1","1,909.5067423672","2,303,996,190.3",2.65,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Divis Laboratories Ltd.,012042301,INE361B01024,EQ - DIVIS LABORATORIES LTD.,"560,982","6,738","6,046.344402512","3,779,896,716",4.34,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Dixon Technologies (India) Ltd,012144501,INE935N01020,EQ - DIXON TECHNOLOGIES (INDIA) LTD,"108,042","15,494","13,234.3024757039","1,674,002,748",1.92,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Fsn E-Commerce Ventures (Nykaa) Ltd,012161801,INE388Y01029,EQ - FSN E-COMMERCE VENTURES(NYKAA),"4,992,786",247.94,210.5514641325,"1,237,911,360.84",1.42,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Hdfc Bank Ltd.,010216601,INE040A01034,EQ - HDFC BANK LIMITED,"4,378,020",987.3,"1,006.0003936871","4,322,419,146",4.96,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Hdfc Life Insurance Company Limited,012142401,INE795G01014,EQ - HDFC LIFE INSURANCE COMPANY LI,"5,521,179",731.85,805.0072859909,"4,040,674,851.15",4.64,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Icici Bank Ltd,012002901,INE090A01021,EQ - ICICI BANK LTD,"3,040,172","1,345.3","1,457.3762584485","4,089,943,391.6",4.7,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Indian Hotels Company Ltd.,011902601,INE053A01029,EQ - INDIAN HOTELS COMPANY LTD.,"2,378,928",741.8,865.5436572061,"1,764,688,790.4",2.03,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Interglobe Aviation Ltd,012131601,INE646L01027,EQ - INTERGLOBE AVIATION LTD,"768,696","5,625","5,814.6963901334","4,323,915,000",4.97,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Kotak Mahindra Bank Ltd.,010207501,INE237A01028,EQ - KOTAK MAHINDRA BANK LTD.,"1,971,832","2,102.2","2,198.0679494551","4,145,185,230.4",4.76,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Max Financial Services Ltd.,011923801,INE180A01020,EQ - MAX FINANCIAL SERVICES LTD.,"1,812,984","1,546.5","1,637.7314193727","2,803,779,756",3.22,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Max Healthcare Institute Ltd,012154201,INE027H01010,EQ - MAX HEALTHCARE INSTITUTE LTD,"2,994,673","1,147.8","1,275.4683241509","3,437,285,669.4",3.95,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Mazagoan Dock Shipbuilders Ltd.,012156901,INE249Z01020,EQ - MAZAGOAN DOCK SHIPBUILDERS LTD,"418,742","2,729","3,147.695627403","1,142,746,918",1.31,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Muthoot Finance Ltd,012114301,INE414G01012,EQ - MUTHOOT FINANCE LTD.,"416,752","3,178.7","2,582.4000054709","1,324,729,582.4",1.52,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,One 97 Communications Ltd,012164801,INE982J01020,EQ - ONE 97 COMMUNICATIONS LTD,"1,710,086","1,303.2",985.9028066015,"2,228,584,075.2",2.56,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Persistent Systems Ltd.,012103501,INE262H01021,EQ - PERSISTENT SYSTEMS LTD.,"366,770","5,916.6","6,444.0873932437","2,170,031,382",2.49,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Sbi Cards And Payment Services Pvt Ltd.,012098201,INE018E01016,EQ - SBI CARDS & PAYMENTS SERVICES,"1,754,298",878.65,984.2396297835,"1,541,413,937.7",1.77,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Sbi Life Insurance Company Ltd.,012099601,INE123W01016,EQ - SBI LIFE INSURANCE COMPANY LTD,"2,337,187","1,955.7","1,849.0104643231","4,570,836,615.9",5.25,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Shree Cement Ltd.,010303201,INE070A01015,EQ - SHREE CEMENT LTD.,"51,804","28,310","30,997.3866276735","1,466,571,240",1.68,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Solar Industries India Ltd.,012058201,INE343H01029,EQ - SOLAR INDUSTRIES INDIA LTD.,"158,788","13,878","17,358.0192633574","2,203,659,864",2.53,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Srf Ltd.,011404501,INE647A01010,EQ - SRF LTD.,"656,552","2,930.5","3,163.167342404","1,924,025,636",2.21,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,Tvs Motor Company Ltd,012027701,INE494B01023,EQ - TVS MOTOR COMPANY LTD,"883,033","3,508.7","2,950.5793829902","3,098,297,887.1",3.56,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Equity Shares,United Spirits Ltd.,012037501,INE854D01024,EQ - UNITED SPIRITS LTD.,"896,506","1,431.4","1,585.0676128325","1,283,258,688.4",1.47,"87,074,405,252.4"
20251031,752,UTI Nifty 200 Momentum 30 Index Fund,Nca,Nca,NCA,INR CURNCY,NCA,"-7,790,352.92",100,100,"-7,790,352.92",(0.01),"87,074,405,252.4"
20251031,753,UTI Focused Fund,Equity Shares,Ajanta Pharma Limited,012025501,INE031B01049,EQ - AJANTA PHARMA LTD.,"235,000","2,465.3","1,530.1213876596","579,345,500",2.2,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Aster Dm Healthcare Ltd,012147501,INE914M01019,EQ - ASTER DM HEALTHCARE LTD,"830,000",678.05,506.0415521928,"562,781,500",2.13,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Astral Ltd.,012125001,INE006I01046,EQ - ASTRAL LTD.,"300,000","1,450.1","1,872.6623683333","435,030,000",1.65,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Avenue Supermarts Ltd.,012138501,INE192R01011,EQ - AVENUE SUPERMARTS LTD.,"195,000","4,153.5","3,746.0453009231","809,932,500",3.07,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Bajaj Finance Ltd.,010207901,INE296A01032,EQ - BAJAJ FINANCE LTD.,"1,350,000","1,042.8",747.9988907259,"1,407,780,000",5.34,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Bharat Electronics Ltd.,010626301,INE263A01024,EQ - BHARAT ELECTRONICS LTD.,"1,400,000",426.1,198.9204420286,"596,540,000",2.26,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Bharti Airtel Ltd.,012038901,INE397D01024,EQ - BHARTI AIRTEL LTD.,"645,000","2,054.5",711.9798763256,"1,325,152,500",5.02,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Cholamandalam Investment And Finance Company Limited,010202101,INE121A01024,EQ - CHOLAMANDALAM INVESTMENT & FIN,"700,000","1,696.8","1,002.6757346571","1,187,760,000",4.5,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Godrej Consumer Products Ltd,012037701,INE102D01028,EQ - GODREJ CONSUMER PRODUCTS LTD,"700,000","1,118.6","1,038.9367831571","783,020,000",2.97,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Gujarat Gas Ltd,012129201,INE844O01030,EQ - GUJARAT GAS LTD,"1,200,000",407.4,501.2175071,"488,880,000",1.85,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Havells India Ltd.,012066801,INE176B01034,EQ - HAVELLS INDIA LTD.,"590,000","1,493.9","1,415.5875650678","881,401,000",3.34,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Hdfc Bank Ltd.,010216601,INE040A01034,EQ - HDFC BANK LIMITED,"2,630,000",987.3,766.4507010228,"2,596,599,000",9.84,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Hero Motocorp Ltd.,011803501,INE158A01026,EQ - HERO MOTOCORP LTD.,"140,000","5,544","5,315.0800333571","776,160,000",2.94,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Icici  Lombard General Insurance Company Ltd,012141101,INE765G01017,EQ - ICICI LOMBARD GENERAL INSURANC,"395,000","1,993.7","1,453.2383631899","787,511,500",2.99,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Icici Bank Ltd,012002901,INE090A01021,EQ - ICICI BANK LTD,"1,720,000","1,345.3",814.6471114302,"2,313,916,000",8.77,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Infosys Ltd.,010653801,INE009A01021,EQ - INFOSYS LTD.,"1,045,000","1,482.3","1,439.7503997895","1,549,003,500",5.87,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Jubilant Food Works Ltd,012107101,INE797F01020,EQ - JUBILANT FOODWORKS LTD.,"1,000,000",597.85,702.52711092,"597,850,000",2.27,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Larsen And Toubro Limited,010608601,INE018A01030,EQ - LARSEN & TOUBRO LTD.,"280,000","4,030.9","3,586.4046265357","1,128,652,000",4.28,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Lg Electronics India Ltd,012184901,INE324D01010,EQ - LG ELECTRONICS INDIA LTD,"113,385","1,663.6","1,140","188,627,286",0.72,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Ltimindtree Limited,012135501,INE214T01019,EQ - LTIMindtree Limited,"150,000","5,684.5","5,205.3449316","852,675,000",3.23,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Maruti Suzuki India Ltd.,012043501,INE585B01010,EQ - MARUTI SUZUKI INDIA LTD.,"60,000","16,186","8,821.193105","971,160,000",3.68,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,P I Industries Ltd.,010423201,INE603J01030,EQ - P I INDUSTRIES LTD,"123,000","3,577.4","3,414.8679126829","440,020,200",1.67,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Phoenix Mills Ltd,012087701,INE211B01039,EQ - PHOENIX MILLS LTD,"400,000","1,682.6",645.1100991,"673,040,000",2.55,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Reliance Industries Ltd.,011501801,INE002A01018,EQ - RELIANCE INDUSTRIES LTD.,"735,000","1,486.4","1,399.540766585","1,092,504,000",4.14,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Shree Cement Ltd.,010303201,INE070A01015,EQ - SHREE CEMENT LTD.,"18,250","28,310","28,608.4758115068","516,657,500",1.96,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Swiggy Ltd,012176201,INE00H001014,EQ - SWIGGY LTD,"1,350,000",409.95,330.608211237,"553,432,500",2.1,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Syngene International Ltd.,012130401,INE398R01022,EQ - SYNGENE INTERNATIONAL LTD.,"620,000",650.1,705.262844129,"403,062,000",1.53,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Tata Steel Ltd.,010802201,INE081A01020,EQ - TATA STEEL LTD.,"3,830,000",182.84,147.5236649138,"700,277,200",2.65,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Equity Shares,Tube Investments Of India Ltd,012140501,INE974X01010,EQ - TUBE INVESTMENTS OF INDIA LTD,"250,000","3,023","2,389.880612","755,750,000",2.86,"26,379,284,088.17"
20251031,753,UTI Focused Fund,Nca,Nca,NCA,INR CURNCY,NCA,"424,763,402.17",100,100,"424,763,402.17",1.61,"26,379,284,088.17"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Acc Ltd,010300201,INE012A01025,EQ - ACC LTD,"92,365","1,881.3","1,876.066790884","173,766,274.5",3.06,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Aia Engineering Ltd.,012055701,INE212H01026,EQ - AIA ENGINEERING LTD.,"59,824","3,259.8","3,280.2591149037","195,014,275.2",3.43,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Apollo Hospitals Enterprise Ltd.,011912701,INE437A01024,EQ - APOLLO HOSPITALS ENTERPRISE LT,"21,392","7,679.55","7,075.2386261219","164,280,933.6",2.89,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Asian Paints Ltd.,010451001,INE021A01026,EQ - ASIAN PAINTS (INDIA) LTD.,"74,189","2,510","2,868.1637226543","186,214,390",3.27,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Axis Bank Ltd.,010213601,INE238A01034,EQ - AXIS BANK LTD.,"163,357","1,233","1,137.00489425","201,419,181",3.54,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Bharti Airtel Ltd.,012038901,INE397D01024,EQ - BHARTI AIRTEL LTD.,"93,872","2,054.6","1,178.9786492245","192,869,411.2",3.39,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Britannia Industries Ltd.,011900301,INE216A01030,EQ - BRITANNIA INDUSTRIES LTD.,"30,056","5,840.5","4,894.8762473383","175,542,068",3.09,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Coal India Ltd.,012000301,INE522F01014,EQ - COAL INDIA LTD.,"447,784",388.7,394.0186805245,"174,053,640.8",3.06,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Dabur India Ltd.,010443301,INE016A01026,EQ - DABUR INDIA LTD.,"339,037",487.9,541.5648809127,"165,416,152.3",2.91,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Dr Reddy'S Laboratories Ltd.,010444801,INE089A01031,EQ - DR REDDYS LABORATORIES LTD.,"142,324","1,197.75","1,147.0458243866","170,468,571",3,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Grasim Industries Ltd.,011700501,INE047A01021,EQ - GRASIM INDUSTRIES LTD.,"62,489","2,893.2","2,273.8672073485","180,793,174.8",3.18,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Hdfc Bank Ltd.,010216601,INE040A01034,EQ - HDFC BANK LIMITED,"226,261",987.65,804.4358219048,"223,466,676.65",3.93,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Hdfc Life Insurance Company Limited,012142401,INE795G01014,EQ - HDFC LIFE INSURANCE COMPANY LI,"220,655",731.8,681.1311048923,"161,475,329",2.84,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Hindustan Unilever Ltd.,011901801,INE030A01027,EQ - HINDUSTAN UNILEVER LTD,"75,196","2,466.65","2,440.3107245066","185,482,213.4",3.26,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Icici Bank Ltd,012002901,INE090A01021,EQ - ICICI BANK LTD,"151,909","1,345.05","1,093.1936594277","204,325,200.45",3.59,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Itc Ltd.,011902201,INE154A01025,EQ - ITC LTD.,"578,164",420.25,396.6008360258,"242,973,421",4.27,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Marico Ltd.,011945001,INE196A01026,EQ - MARICO LTD,"240,793",720.35,718.0145066094,"173,455,237.55",3.05,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Maruti Suzuki India Ltd.,012043501,INE585B01010,EQ - MARUTI SUZUKI INDIA LTD.,"12,239","16,191.9","11,427.5272554947","198,172,664.1",3.49,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Mrf Ltd.,011101101,INE883A01011,EQ - MRF LTD.,"1,322","157,588.1","132,204.282397882","208,331,468.2",3.66,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Nestle India Ltd.,011901101,INE239A01024,EQ - NESTLE INDIA LTD.,"167,943","1,271.55","1,158.8067889105","213,547,921.65",3.76,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Pidilite Industries Ltd.,011922201,INE318A01026,EQ - PIDILITE INDUSTRIES LTD.,"133,823","1,445.6","1,390.4987910897","193,454,528.8",3.4,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Procter & Gamble Hygiene & Hel Care Ltd.,010440901,INE179A01014,EQ - PROCTER & GAMBLE HYGIENE & HEL,"15,125","13,346.8","13,519.8351147107","201,870,350",3.55,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Reliance Industries Ltd.,011501801,INE002A01018,EQ - RELIANCE INDUSTRIES LTD.,"134,841","1,486.5","1,422.6423162095","200,441,146.5",3.53,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Sbi Life Insurance Company Ltd.,012099601,INE123W01016,EQ - SBI LIFE INSURANCE COMPANY LTD,"91,326","1,954.75","1,554.9638038456","178,519,498.5",3.14,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Shree Cement Ltd.,010303201,INE070A01015,EQ - SHREE CEMENT LTD.,"6,144","28,288.35","29,158.7696761068","173,803,622.4",3.06,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,State Bank Of India,010200901,INE062A01020,EQ - STATE BANK OF INDIA,"220,125",937,862.1537742646,"206,257,125",3.63,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Sun Pharmaceuticals Industries Ltd.,010448501,INE044A01036,EQ - SUN PHARMACEUTICALS INDUSTRIES,"118,060","1,689.85","1,369.1720088091","199,503,691",3.51,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Tata Consultancy Services Ltd.,012049201,INE467B01029,EQ - TATA CONSULTANCY SERVICES LTD.,"61,938","3,057.8","3,634.0331773709","189,394,016.4",3.33,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Titan Company Ltd.,010631201,INE280A01028,EQ - TITAN COMPANY LTD.,"48,396","3,745.2","3,540.1680899248","181,252,699.2",3.19,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Equity Shares,Ultratech Cement Ltd.,012047601,INE481G01011,EQ - ULTRATECH CEMENT LTD.,"14,123","11,946.8","12,494.9371323373","168,724,656.4",2.97,"5,685,965,441.39"
20251031,755,UTI BSE Low Volatility Index Fund,Nca,Nca,NCA,INR CURNCY,NCA,"1,675,902.79",100,100,"1,675,902.79",0.03,"5,685,965,441.39"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,360 One Wam Limited,012138401,INE466L01038,EQ - 360 ONE WAM LIMITED,"44,695","1,080.7","1,189.4354310326","48,301,886.5",1.87,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,3m India Ltd.,012040301,INE470A01017,EQ - 3M INDIA LTD.,"1,232","29,560","28,073.0148863636","36,417,920",1.41,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Abbott India Ltd.,010440301,INE358A01014,EQ - ABBOTT INDIA LTD.,"1,720","28,995","22,959.9194825581","49,871,400",1.93,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Aia Engineering Ltd.,012055701,INE212H01026,EQ - AIA ENGINEERING LTD.,"10,249","3,249.9","2,917.5099317007","33,308,225.1",1.29,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Ajanta Pharma Limited,012025501,INE031B01049,EQ - AJANTA PHARMA LTD.,"14,077","2,465.3","1,767.3197407118","34,704,028.1",1.34,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Alkem Laboratories Ltd,012123501,INE540L01014,EQ - ALKEM LABORATORIES LTD,"9,938","5,506.5","4,912.2744888308","54,723,597",2.11,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Apar Industries Limited.,010502401,INE372A01015,EQ - APAR INDUSTRIES LTD,"5,073","8,671","8,513.0215750049","43,987,983",1.7,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Apl Apollo Tubes Ltd,012136501,INE702C01027,EQ - APL APOLLO TUBES LTD,"29,465","1,791.5","1,292.8006811471","52,786,547.5",2.04,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Astral Ltd.,012125001,INE006I01046,EQ - ASTRAL LTD.,"26,944","1,450.1","1,665.7890814281","39,071,494.4",1.51,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Balkrishna Industries Ltd.,010903001,INE787D01026,EQ - BALKRISHNA INDUSTRIES LTD.,"15,239","2,279.8","2,364.6246636918","34,741,872.2",1.34,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Berger Paints India Ltd.,010450201,INE463A01038,EQ - BERGER PAINTS INDIA LTD.,"72,417",542.1,458.2373477222,"39,257,255.7",1.52,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Bharat Dynamics Ltd,012148501,INE171Z01026,EQ - BHARAT DYNAMICS LTD,"21,453","1,529.9","1,154.5746986435","32,820,944.7",1.27,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Coforge Ltd,012049101,INE591G01025,EQ - COFORGE LTD,"43,145","1,778.1","1,072.2082588944","76,716,124.5",2.96,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Colgate Palmolive India Ltd.,011907101,INE259A01022,EQ - COLGATE PALMOLIVE INDIA LTD.,"53,198","2,243","2,692.7063186586","119,323,114",4.61,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Coromandel International Ltd.,010420201,INE169A01031,EQ - COROMANDEL INTERNATIONAL LTD.,"21,743","2,124.6","1,186.1050958929","46,195,177.8",1.78,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Crisil Ltd,010203301,INE007A01025,EQ - CRISIL LTD.,"7,686","4,929.2","4,040.823501171","37,885,831.2",1.46,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Cummins India Ltd.,010607501,INE298A01020,EQ - CUMMINS INDIA LTD.,"21,954","4,344.1","3,887.6366079074","95,370,371.4",3.68,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Dixon Technologies (India) Ltd,012144501,INE935N01020,EQ - DIXON TECHNOLOGIES (INDIA) LTD,"5,214","15,494","17,411.060930188","80,785,716",3.12,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Emami Ltd.,012110801,INE548C01032,EQ - EMAMI LTD.,"74,067",534.4,512.4776577963,"39,581,404.8",1.53,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Glaxosmithkline Pharmacueticals Ltd.,010440501,INE159A01016,EQ - GLAXOSMITHKLINE PHARMACEUTICA,"17,082","2,618.6","1,955.8229662803","44,730,925.2",1.73,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Gujarat Gas Ltd,012129201,INE844O01030,EQ - GUJARAT GAS LTD,"53,187",407.4,506.8146733224,"21,668,383.8",0.84,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Hdfc Asset Management Company Ltd,012148301,INE127D01025,EQ - HDFC ASSET MANAGEMENT COMPANY,"17,501","5,379","3,575.1411587909","94,137,879",3.63,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Hindustan Zinc Ltd.,010807201,INE267A01025,EQ - HINDUSTAN ZINC LTD.,"147,213",476.5,406.229305564,"70,146,994.5",2.71,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Honeywell Automation India Ltd.,010637601,INE671A01010,EQ - HONEYWELL AUTOMATION INDIA LTD,662,"36,495","40,707.3490483384","24,159,690",0.93,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Indian Railway Catering & Tourism Ltd,012153201,INE335Y01020,EQ - INDIAN RAILWAY CATERING & TOUR,"92,456",718.7,783.9496282556,"66,448,127.2",2.57,"2,589,831,441.09"
20251031,756,UTI Nifty Midcap 150 Quality 50 Index Fund,Equity Shares,Indraprastha Gas Ltd,012030901,INE203G01027,EQ - INDRAPRASTHA GAS LTD.,"178,980",211.94,227.8759778746,"37,933,021.2",1.46,"2,589,831,441.09"
